0.995536,-0.259068,0.833934,0.725636,-0.214923,-0.610990,0.089770,-0.946971,-0.585772,-0.553917,-0.936514,-0.889914,-0.521028,-0.184455,-0.825973,-0.740533,-0.143066,-0.902360,-0.608407,-0.808972,-0.094993,-1.012783,-0.648936,-0.895559,-0.055501,-1.164615,-0.695698,-1.008479,0.022324,-0.726728,-0.752321,-1.167887,0.124437,-0.683585,-0.822308,-0.893203,0.228695,-0.694521,-0.912324,-0.844287,0.330528,-0.673465,-1.034675,-0.805193,0.427989,-0.639331,-0.833623,-0.749990,0.521185,-0.602834,-0.829348,-0.690352,0.609816,-0.565460,-0.817206,-0.627477,0.693797,-0.528312,-0.805287,-0.558941,0.773469,-0.491108,-0.793699,-0.485810,0.848751,-0.454064,-0.782209,-0.408384,0.919678,-0.417397,-0.770636,-0.325690,0.987062,-0.381350,-0.758980
0.809456,-0.981104,0.709248,0.955971,0.702792,-0.198723,0.289267,-0.790030,-0.916444,-0.433861,0.963518,-0.783493,-0.161054,-0.670762,-0.152034,-0.740533,0.732103,0.051976,-0.608407,-0.808972,0.781401,0.151686,-0.648936,-0.004546,0.870039,0.194992,-0.695698,0.184731,0.965378,0.204406,-0.752321,0.286941,1.040905,0.197262,-0.323414,0.349768,1.108228,0.196871,-0.233560,0.406109,1.169731,0.216882,-0.203104,0.484049,1.225614,0.245189,-0.209569,0.573486,1.277061,0.276434,-0.214780,0.669112,1.325823,0.309099,-0.204148,0.769506,1.372007,0.342484,-0.189719,0.874373,1.416062,0.375518,-0.173781,0.825240,1.456275,0.407580,-0.156856,0.775863,1.494113,0.439432,-0.139315,0.727801,1.530391,0.470795,-0.121352
-0.807341,0.032889,0.300917,0.755857,-0.503979,-0.988263,0.923284,0.932415,0.007787,-0.825957,0.094664,-0.838607,-0.049564,-0.779612,-0.145248,-0.740533,-1.866192,-0.902360,-0.608407,-0.808972,-2.354720,-1.012783,-0.648936,-0.895559,-1.775460,-1.164615,-0.695698,-1.008479,-1.743337,-1.383248,-0.752321,-1.167887,-1.707433,-1.304141,-0.822308,-1.199186,-1.674916,-1.240596,-0.912324,-1.058678,-1.646052,-1.239979,-1.034675,-1.048904,-1.618774,-1.239338,-0.963853,-1.031613,-1.592609,-1.242282,-0.961055,-1.014114,-1.566917,-1.246654,-0.962300,-0.996942,-1.540833,-1.251841,-0.966799,-0.976524,-1.513997,-1.257526,-0.973059,-0.953701,-1.485368,-1.263483,-0.980321,-0.928029,-1.456994,-1.268983,-0.987875,-0.897792,-1.428356,-1.274088,-0.995606
0.579290,0.009203,0.147535,0.256621,-0.356764,-0.342790,-0.333347,0.685360,0.266802,0.437432,0.076278,-0.257247,0.536955,0.150636,0.375531,-0.740533,0.604556,-0.088539,-0.608407,-0.808972,0.619559,0.037185,-0.648936,-0.131052,0.661286,0.084217,-0.695698,0.089913,0.712762,0.088687,-0.752321,0.195909,0.754566,0.070209,-0.393996,0.253578,0.792345,0.055210,-0.289000,0.298036,0.826965,0.063597,-0.256969,0.364806,0.858270,0.081244,-0.265782,0.444295,0.886155,0.102211,-0.274347,0.530158,0.911022,0.124574,-0.266680,0.620970,0.934370,0.147253,-0.255116,0.716451,0.956357,0.169794,-0.242030,0.815575,0.976390,0.192305,-0.228192,0.775863,0.994794,0.214220,-0.213991,0.727801,1.010879,0.234915,-0.199625
-0.940134,-0.769321,0.806499,-0.085148,0.841266,-0.181044,0.662321,-0.812903,-0.635283,-0.278906,0.418455,0.585010,-0.183713,0.488259,-0.257915,-0.740533,-1.866192,-0.902360,-0.608407,-0.808972,-1.116583,-1.012783,-0.648936,-0.895559,-1.267706,-1.164615,-0.695698,-1.008479,-1.397989,-0.994544,-0.752321,-1.167887,-1.461096,-0.922102,-0.822308,-0.735422,-1.507412,-0.989042,-0.912324,-0.749821,-1.545476,-1.027744,-0.862269,-0.755778,-1.576163,-1.053666,-0.808413,-0.745886,-1.601970,-1.077576,-0.827430,-0.733660,-1.623007,-1.100705,-0.836677,-0.720952,-1.640078,-1.123175,-0.846280,-0.705196,-1.652310,-1.145194,-0.856680,-0.687204,-1.661421,-1.165717,-0.867647,-0.667340,-1.666316,-1.185132,-0.879046,-0.644188,-1.669111,-1.202602,-0.890845
-0.931240,-0.427218,0.522753,-0.749584,-0.476631,-0.102698,0.940788,0.795011,-0.783864,-0.227097,-0.795923,-0.140527,0.382267,0.932296,0.206013,-0.740533,-0.570959,-0.902360,-0.608407,-0.808972,-0.716464,-1.012783,-0.648936,-0.895559,-0.927731,-0.766336,-0.695698,-1.008479,-1.099763,-0.635214,-0.752321,-0.506583,-1.207037,-0.694992,-0.822308,-0.447652,-1.292657,-0.787540,-0.912324,-0.478059,-1.368672,-0.844035,-0.666918,-0.487521,-1.434974,-0.884410,-0.674757,-0.480220,-1.492992,-0.921332,-0.703409,-0.469380,-1.543279,-0.955670,-0.717676,-0.456927,-1.587635,-0.988594,-0.730337,-0.441634,-1.627747,-1.020828,-0.743095,-0.424236,-1.662355,-1.051736,-0.756050,-0.404804,-1.691887,-1.080812,-0.769136,-0.382837,-1.716850,-1.108346,-0.782658
-0.106025,0.873226,0.471685,-0.923709,0.678874,-0.262629,0.732898,0.030981,0.987958,0.617646,0.630186,0.018868,-0.853890,-0.153726,0.519140,-0.740533,-0.628538,-0.902360,-0.608407,-0.808972,-0.608727,-1.012783,-0.648936,-0.895559,-0.666628,-1.164615,-0.695698,-1.008479,-0.687964,-1.383248,-0.752321,-1.167887,-0.663082,-0.912609,-0.822308,-1.409681,-0.628956,-0.931306,-0.912324,-1.055421,-0.592975,-0.927259,-1.034675,-1.027557,-0.557826,-0.912597,-0.951815,-0.990791,-0.525952,-0.897695,-0.941952,-0.952917,-0.497492,-0.882620,-0.934973,-0.913930,-0.471992,-0.868107,-0.930647,-0.870312,-0.448985,-0.854078,-0.927587,-0.823271,-0.427661,-0.840697,-0.925240,-0.773364,-0.408109,-0.827669,-0.923352,-0.718529,-0.390620,-0.815089,-0.921581
0.398997,0.694681,0.770534,-0.986788,-0.410752,-0.600069,-0.494441,-0.157701,0.171693,-0.614227,0.126530,-0.987716,0.970780,0.008131,0.561211,-0.740533,-0.944635,-0.902360,-0.608407,-0.808972,-0.763640,-1.012783,-0.648936,-0.895559,-0.766518,-1.164615,-0.695698,-1.008479,-0.738449,-1.383248,-0.752321,-1.167887,-0.663817,-1.046766,-0.822308,-1.409681,-0.582385,-1.031636,-0.912324,-1.192075,-0.502881,-1.009836,-1.034675,-1.153266,-0.428444,-0.980990,-1.026696,-1.113707,-0.359346,-0.953227,-0.999484,-1.074170,-0.294755,-0.926251,-0.989056,-1.033668,-0.234761,-0.899777,-0.982762,-0.988122,-0.177934,-0.873345,-0.978017,-0.938063,-0.125812,-0.847564,-0.973724,-0.884291,-0.077446,-0.822416,-0.969643,-0.824880,-0.032854,-0.798460,-0.965515
-0.641622,0.662420,-0.587519,0.116080,-0.882868,0.574666,0.308587,0.732414,0.056901,0.815527,0.229179,-0.083773,0.781230,-0.495333,0.405690,-0.740533,0.043194,-0.160502,-0.608407,0.069571,-0.090065,-0.078856,-0.648936,0.257359,-0.245318,-0.073631,-0.695698,0.346012,-0.377698,-0.116349,-0.419621,0.388417,-0.473788,-0.193212,-0.251799,0.402845,-0.555092,-0.275050,-0.203424,0.410929,-0.627341,-0.327124,-0.200711,0.435330,-0.690118,-0.365269,-0.232513,0.468403,-0.745030,-0.398387,-0.263224,0.505436,-0.793469,-0.428575,-0.277813,0.544892,-0.836310,-0.457015,-0.288634,0.586768,-0.875555,-0.483739,-0.298118,0.630708,-0.910740,-0.508997,-0.306862,0.676917,-0.943084,-0.533286,-0.315133,0.725041,-0.971559,-0.556421,-0.323265
-0.805187,0.220459,-0.755526,0.466632,0.703302,-0.964519,0.843161,-0.556899,-0.992005,0.793279,0.387624,-0.900510,-0.503233,0.999052,0.853312,0.697608,-0.019441,0.158492,-0.608407,0.773275,-0.182043,0.150951,-0.648936,0.812604,-0.372776,0.113273,-0.094342,0.830503,-0.537642,0.046300,-0.008574,0.835006,-0.657761,-0.044160,0.028263,0.838045,-0.757910,-0.136407,0.035743,0.855790,-0.845290,-0.202313,0.017530,0.880351,-0.920980,-0.255044,-0.024006,0.905662,-0.985661,-0.301705,-0.062135,0.932676,-1.041779,-0.343824,-0.085771,0.926949,-1.090467,-0.383055,-0.104965,0.875749,-1.132747,-0.419973,-0.122051,0.825240,-1.170401,-0.453841,-0.138095,0.775863,-1.203642,-0.484450,-0.153589,0.727801,-1.231631,-0.513103,-0.168656
-0.746128,-0.744104,0.275326,-0.260864,0.550821,-0.782380,0.724328,-0.900736,-0.515725,0.400543,-0.493229,-0.210056,-0.845795,0.836798,0.798177,-0.740533,-0.408523,-0.902360,-0.608407,-0.808972,-0.529887,-1.012783,-0.648936,-0.895559,-0.697678,-0.510096,-0.695698,-0.350434,-0.828141,-0.484552,-0.752321,-0.204113,-0.903422,-0.545970,-0.822308,-0.172542,-0.959804,-0.627556,-0.563228,-0.188973,-1.005598,-0.673341,-0.506696,-0.182206,-1.042381,-0.703694,-0.526423,-0.159905,-1.073209,-0.729291,-0.554256,-0.133337,-1.098519,-0.753012,-0.566000,-0.104406,-1.119845,-0.775609,-0.575016,-0.072020,-1.137694,-0.797115,-0.583301,-0.038013,-1.151761,-0.817213,-0.591712,-0.001707,-1.164365,-0.836652,-0.600027,0.037277,-1.174715,-0.855485,-0.608480
0.167588,0.098828,-0.531119,0.402821,-0.972576,0.517739,-0.190153,0.003444,0.107844,-0.337938,-0.441451,0.739287,0.867600,0.652988,-0.907480,1.546305,0.837707,0.995154,0.580423,1.460135,0.823478,0.974036,0.634053,1.375203,0.835443,0.949178,0.669796,1.294428,0.839788,0.927846,0.691393,1.220212,0.823853,0.920131,0.701728,1.161103,0.803279,0.925849,0.702443,1.125021,0.781988,0.927555,0.695367,1.081444,0.760511,0.927097,0.684737,1.030725,0.739042,0.926099,0.679869,0.978851,0.718478,0.925703,0.680343,0.926949,0.697194,0.925281,0.682785,0.875749,0.677063,0.924810,0.686345,0.825240,0.656958,0.924454,0.690525,0.775863,0.637657,0.923318,0.695152,0.727801,0.619498,0.921726,0.700039
0.092460,-0.478156,0.563685,-0.986458,-0.081994,0.333911,-0.550573,-0.985810,0.341243,-0.488816,-0.614403,-0.733728,-0.060336,-0.512266,-0.210742,-0.740533,0.082776,-0.902360,-0.608407,-0.808972,0.048259,-0.262555,-0.648936,-0.327446,0.008443,-0.171757,-0.695698,-0.031066,-0.004578,-0.164093,-0.752321,0.079352,0.005152,-0.198934,-0.505884,0.128677,0.021307,-0.238316,-0.363087,0.155303,0.038956,-0.247884,-0.328781,0.204574,0.057507,-0.245295,-0.341624,0.267388,0.074199,-0.239271,-0.356086,0.335910,0.089421,-0.231610,-0.354208,0.407827,0.103430,-0.223112,-0.349054,0.484289,0.117018,-0.214451,-0.342463,0.563684,0.129595,-0.206412,-0.335398,0.646082,0.141125,-0.198787,-0.328070,0.727801,0.150388,-0.191328,-0.320552
-0.566047,0.502921,-0.236495,0.544434,0.521875,0.488483,-0.170052,0.333058,0.558554,-0.436632,-0.213703,0.730264,0.728116,-0.161386,-0.461713,-0.740533,-0.380192,-0.902360,-0.608407,-0.808972,-0.469571,-1.012783,-0.648936,-0.895559,-0.602211,-0.662650,-0.695698,-1.008479,-0.699350,-0.559150,-0.752321,-0.547971,-0.746434,-0.597550,-0.822308,-0.459102,-0.777323,-0.662383,-0.912324,-0.467470,-0.799833,-0.692243,-0.660696,-0.454469,-0.816807,-0.707137,-0.658551,-0.424215,-0.830347,-0.719148,-0.677298,-0.389513,-0.840906,-0.729789,-0.681648,-0.352911,-0.849748,-0.739615,-0.684551,-0.312338,-0.856634,-0.748394,-0.687245,-0.268952,-0.862367,-0.757016,-0.690021,-0.223274,-0.867236,-0.765480,-0.693016,-0.174121,-0.871504,-0.773355,-0.696152
0.815234,-0.317035,-0.942194,-0.989748,-0.601688,-0.583936,-0.476426,0.781830,-0.566471,0.226747,-0.172470,-0.824856,0.838751,0.828609,0.787905,-0.740533,1.418089,1.903143,2.890230,-0.808972,1.469685,1.853825,2.814831,-0.895559,1.574178,1.820580,2.744551,-1.008479,1.644194,1.818950,2.680649,-1.167887,1.651259,1.862654,2.626272,-1.409681,1.637472,1.928851,2.587181,-1.748798,1.614311,1.957375,2.574051,-2.037385,1.584473,1.965860,2.601440,-2.278847,1.551038,1.967648,2.631617,-2.503952,1.515368,1.964603,2.636245,-2.720738,1.475870,1.958129,2.633597,-2.926580,1.434140,1.949317,2.627733,-3.124604,1.391602,1.939053,2.619767,-3.316950,1.348929,1.926771,2.609947,-3.499566,1.306077,1.913102,2.599005
-0.234268,0.339173,-0.468909,-0.392796,-0.982473,-0.737707,-0.427448,-0.389862,-0.562063,0.998303,0.059679,-0.840246,-0.564864,-0.053804,-0.843331,0.537131,0.309701,0.194376,-0.608407,0.683091,0.240916,0.224063,-0.648936,0.769570,0.171499,0.219223,-0.131827,0.825190,0.117886,0.186894,-0.012112,0.863655,0.078296,0.136578,0.045228,0.901275,0.046160,0.088896,0.069655,0.959036,0.019454,0.061755,0.067550,1.024093,-0.003657,0.044088,0.042850,1.030725,-0.023439,0.030456,0.021937,0.978851,-0.040956,0.018696,0.014632,0.926949,-0.056906,0.008115,0.011102,0.875749,-0.071309,-0.001107,0.009203,0.825240,-0.084249,-0.010255,0.008117,0.775863,-0.095855,-0.018662,0.007544,0.727801,-0.106887,-0.027069,0.007221
0.763386,0.035735,0.107734,0.779794,0.011950,-0.849209,-0.648131,0.600505,-0.899966,-0.370834,-0.086391,-0.977670,0.215883,0.375742,0.546086,-0.740533,0.593309,-0.199463,-0.608407,-0.808972,0.627005,-0.026429,-0.648936,-0.427176,0.691991,0.036381,-0.695698,-0.051633,0.769349,0.049828,-0.752321,0.075226,0.835360,0.036955,-0.510859,0.138437,0.896749,0.027103,-0.357190,0.180793,0.953429,0.041727,-0.315894,0.247299,1.005181,0.066563,-0.321365,0.328030,1.052637,0.094997,-0.328046,0.415387,1.097606,0.124728,-0.318381,0.507502,1.140163,0.154991,-0.305112,0.604520,1.180309,0.185155,-0.290439,0.705460,1.217186,0.214559,-0.275043,0.775863,1.251565,0.243391,-0.259208,0.727801,1.284210,0.271750,-0.242964
-0.003468,-0.651437,0.919144,0.779898,0.664453,0.533408,-0.711751,-0.314479,-0.790096,0.467472,0.400660,-0.393874,-0.245056,-0.728276,-0.866716,-0.740533,-1.866192,-0.902360,-0.608407,-0.808972,-0.924130,-1.012783,-0.648936,-0.895559,-0.930592,-1.164615,-0.695698,-1.008479,-0.914820,-1.383248,-0.752321,-1.167887,-0.849329,-0.984081,-0.822308,-1.087311,-0.776593,-0.989204,-0.912324,-0.994544,-0.705049,-0.977959,-1.034675,-0.966816,-0.635509,-0.957745,-0.918443,-0.927753,-0.570269,-0.937761,-0.912460,-0.886610,-0.507875,-0.918097,-0.905304,-0.843980,-0.448254,-0.898199,-0.900113,-0.796690,-0.392243,-0.878751,-0.896000,-0.745434,-0.339714,-0.859884,-0.892309,-0.690565,-0.289829,-0.842059,-0.888756,-0.630642,-0.244232,-0.824410,-0.885243
0.704855,0.335530,0.810829,0.291086,0.411808,-0.054881,0.135397,-0.307591,-0.506300,-0.161009,0.271223,-0.468855,0.804486,-0.802742,0.268026,-0.740533,-0.860435,-0.902360,-0.608407,-0.808972,-0.693035,-1.012783,-0.648936,-0.895559,-0.674183,-1.164615,-0.695698,-1.008479,-0.620656,-1.383248,-0.752321,-1.167887,-0.522307,-1.132487,-0.822308,-1.409681,-0.419392,-1.090213,-0.912324,-1.299715,-0.319761,-1.058311,-1.034675,-1.250768,-0.224882,-1.021835,-1.103347,-1.210896,-0.135128,-0.987149,-1.044998,-1.172463,-0.050474,-0.953363,-1.032696,-1.133384,0.029666,-0.920204,-1.025987,-1.088832,0.105608,-0.887558,-1.020997,-1.039924,0.176803,-0.855589,-1.016652,-0.987017,0.242547,-0.824277,-1.012444,-0.928260,0.303082,-0.793043,-1.008173
-0.079341,0.461001,0.871701,-0.210282,0.903211,-0.173199,-0.325240,-0.125556,0.400572,-0.470591,0.802973,0.477858,0.994130,0.137573,-0.670004,-0.740533,-1.866192,-0.902360,-0.608407,-0.808972,-1.144428,-1.012783,-0.648936,-0.895559,-1.119575,-1.164615,-0.695698,-1.008479,-1.106685,-1.383248,-0.752321,-1.167887,-1.045458,-1.357008,-0.822308,-1.409681,-0.977562,-1.225376,-0.912324,-1.344033,-0.911766,-1.196343,-1.034675,-1.296471,-0.850224,-1.169075,-1.202129,-1.264485,-0.793847,-1.145876,-1.070103,-1.235527,-0.741956,-1.125039,-1.060574,-1.206872,-0.692222,-1.105610,-1.057723,-1.173724,-0.646185,-1.086987,-1.057117,-1.136643,-0.603042,-1.068785,-1.057317,-1.095742,-0.562043,-1.051586,-1.057662,-1.049397,-0.523800,-1.034920,-1.058091
0.688125,-0.904759,0.209194,-0.689282,-0.869556,0.042354,0.279626,-0.574390,0.151858,-0.973428,0.966264,0.472857,-0.359686,-0.578208,-0.678571,1.546305,1.196687,1.391924,1.095212,1.460135,1.242803,1.370068,1.117737,1.375203,1.337644,1.353415,1.131968,1.294428,1.411851,1.354110,1.139091,1.220212,1.439053,1.385655,1.140979,1.161103,1.450900,1.438125,1.139985,1.125021,1.454835,1.470728,1.139814,1.081444,1.453445,1.492760,1.147493,1.030725,1.449455,1.511056,1.161206,0.978851,1.442659,1.527273,1.173369,0.926949,1.433215,1.542346,1.185858,0.875749,1.422776,1.555677,1.198384,0.825240,1.411282,1.567490,1.211044,0.775863,1.399823,1.578402,1.224145,0.727801,1.388677,1.588626,1.237315
-0.519080,-0.133864,-0.219676,-0.339592,0.283160,0.849976,0.785159,-0.482524,0.551052,0.026034,-0.416716,0.226997,-0.157965,0.680872,-0.994861,-0.740533,0.139646,-0.110627,-0.608407,0.084841,0.030525,-0.033059,-0.648936,0.276798,-0.094356,-0.024684,-0.695698,0.371122,-0.199136,-0.060846,-0.383702,0.419554,-0.276348,-0.128477,-0.230775,0.441928,-0.342215,-0.199478,-0.181408,0.460447,-0.400352,-0.242272,-0.176164,0.495097,-0.451381,-0.271977,-0.204370,0.537891,-0.496153,-0.297555,-0.231181,0.584176,-0.536107,-0.320470,-0.242362,0.633082,-0.572006,-0.342062,-0.249780,0.684949,-0.605780,-0.362478,-0.255652,0.739141,-0.636243,-0.381970,-0.260710,0.775863,-0.664564,-0.400689,-0.265387,0.727801,-0.689807,-0.418781,-0.269966
-0.971203,0.038578,0.497305,0.947316,0.893799,0.690007,0.696379,-0.593718,0.348458,0.261512,-0.918104,0.977489,0.053613,-0.337310,0.108666,-0.740533,-1.866192,-0.902360,-0.608407,-0.808972,-2.354720,-1.012783,-0.648936,-0.895559,-1.745556,-1.164615,-0.695698,-1.008479,-1.771556,-1.383248,-0.752321,-1.167887,-1.774705,-1.399125,-0.822308,-1.409681,-1.776336,-1.282965,-0.912324,-1.113438,-1.778269,-1.287578,-1.034675,-1.106344,-1.779358,-1.294263,-0.997404,-1.094067,-1.778859,-1.305197,-0.990290,-1.082617,-1.775685,-1.317945,-0.992814,-1.071662,-1.770271,-1.330943,-0.999253,-1.057753,-1.761358,-1.343950,-1.007748,-1.041426,-1.748336,-1.356625,-1.017284,-1.022875,-1.732334,-1.369238,-1.027367,-1.000225,-1.713962,-1.380698,-1.037838
